customer_id,nome_completo,data_nascimento,genero,estado,cidade,nivel_fidelidade,data_cadastro,opt_in_newsletter,dispositivo_principal,renda_estimada,total_pedidos_historico,ltv_acumulado,segmento_rfm
CLI-11965,Anthony Ramos,2001-10-26,F,PA,Marabá,Bronze,2024-06-11,True,iOS,7523.41,6,1844.0,Hibernando
CLI-11966,Yasmin Pastor,2006-12-12,F,SE,Aracaju,Silver,2020-02-15,True,Android,6215.12,14,7707.84,Promissor
CLI-11967,Laís Farias,1994-07-11,F,RO,Porto Velho,Gold,2020-11-17,True,Desktop,18130.6,31,14731.64,Promissor
CLI-11968,Henry Gabriel Pacheco,1986-10-26,M,MT,Cuiabá,Bronze,2022-11-19,True,iOS,15389.47,8,7402.2,Hibernando
CLI-11969,Mirella Moraes,1991-07-27,Não informado,PE,Olinda,Silver,2025-02-24,True,iOS,10792.05,20,10267.05,Promissor
CLI-11970,Dra. Maya Machado,1988-10-10,F,AL,Palmeira dos Índios,Gold,2023-04-08,True,iOS,19735.19,28,10015.96,Fiel
CLI-11971,Luana Aparecida,1990-07-05,F,RJ,Niterói,Platinum,2020-03-26,False,Desktop,22745.11,108,19584.55,Campeão
CLI-11972,Dra. Marina Porto,1993-06-17,M,MG,Juiz de Fora,Platinum,2021-04-14,False,Android,13384.64,85,41555.98,Campeão
CLI-11973,Dra. Fernanda Sousa,1997-09-01,F,MA,Imperatriz,Bronze,2025-02-23,True,Android,23298.23,6,3122.03,Promissor
CLI-11974,Heloísa Pimenta,1996-03-24,F,MA,São Luís,Bronze,2020-04-14,True,Desktop,14210.3,7,1958.36,Promissor
CLI-11975,Rodrigo Leão,2004-10-08,Não informado,BA,Itabuna,Gold,2025-06-27,True,iOS,8525.38,58,48034.51,Campeão
CLI-11976,Sara Rodrigues,1993-04-21,F,RS,Canoas,Gold,2022-02-09,True,iOS,16351.11,19,8202.38,Promissor
CLI-11977,Noah Costela,2004-09-20,F,MS,Corumbá,Bronze,2022-10-06,True,Android,20505.63,3,1434.65,Promissor
CLI-11978,Luiz Gustavo Abreu,1997-08-22,NB,SE,Itabaiana,Gold,2023-12-08,False,Desktop,9946.6,23,10805.92,Campeão
CLI-11979,Alana Brito,1988-08-27,M,SC,Joinville,Silver,2024-06-14,True,Android,15890.12,11,3054.82,Em Risco
CLI-11980,Srta. Lavínia Mendonça,2002-11-09,F,SE,Nossa Senhora do Socorro,Bronze,2025-04-03,True,iOS,5625.65,7,4739.29,Hibernando
CLI-11981,João Rios,2003-10-12,F,MA,São Luís,Bronze,2023-07-23,False,iOS,3947.18,5,1234.5,Promissor
CLI-11982,Gustavo Câmara,1998-01-02,F,RJ,Niterói,Gold,2022-03-10,True,Android,5543.23,40,19774.27,Fiel
CLI-11983,Laura Azevedo,1989-11-28,M,MT,Tangará da Serra,Bronze,2022-09-09,True,Desktop,12938.58,4,1978.2,Promissor
CLI-11984,Dr. Pedro Henrique Vieira,1997-02-18,F,PI,Floriano,Bronze,2022-01-05,True,iOS,15542.71,6,1550.19,Em Risco
CLI-11985,Renan Duarte,1996-06-15,M,ES,Cachoeiro de Itapemirim,Bronze,2024-03-19,True,Android,10867.89,5,1847.82,Em Risco
CLI-11986,Maria Martins,1998-12-12,F,PR,Ponta Grossa,Bronze,2025-07-10,False,Android,13934.0,7,2786.56,Promissor
CLI-11987,Letícia da Mata,2001-01-15,M,SC,Chapecó,Gold,2024-03-14,True,Android,5435.14,53,41350.01,Promissor
CLI-11988,Vinícius Barbosa,1993-07-25,M,SP,Osasco,Silver,2025-01-11,True,iOS,18698.88,24,17434.38,Fiel
CLI-11989,Maria Eduarda Marques,1999-10-28,F,SP,Osasco,Silver,2023-02-07,False,iOS,23949.62,24,15262.52,Promissor
CLI-11990,Sr. Rodrigo Costa,1995-06-06,M,MG,Contagem,Silver,2023-09-11,True,iOS,7398.81,27,19438.9,Promissor
CLI-11991,Alana Garcia,2006-11-27,F,MS,Campo Grande,Bronze,2020-04-10,True,iOS,19569.27,4,2466.96,Churn
CLI-11992,Anna Liz Souza,1997-08-12,M,RJ,Petrópolis,Bronze,2021-10-12,True,iOS,9460.12,7,1523.77,Hibernando
CLI-11993,Lucca da Costa,1994-06-01,F,SE,São Cristóvão,Bronze,2020-11-18,False,Desktop,4499.06,5,2866.0,Hibernando
CLI-11994,Laís Gonçalves,1991-04-21,M,MA,São Luís,Bronze,2025-11-27,True,iOS,16318.23,5,4155.44,Churn
CLI-11995,Aurora Mendonça,1995-12-05,M,RJ,Nova Iguaçu,Bronze,2021-12-26,True,Android,11838.13,9,3274.69,Churn
CLI-11996,Eloah Fonseca,1990-12-08,F,SP,Osasco,Silver,2023-06-15,True,Android,15523.0,6,2786.59,Em Risco
CLI-11997,Pedro Henrique da Rosa,1993-10-07,F,DF,Sobradinho,Gold,2024-06-03,True,Desktop,5758.5,59,21151.52,Campeão
CLI-11998,José Miguel Costela,1986-10-11,M,PB,Patos,Silver,2025-10-26,False,Android,16615.18,25,15166.44,Promissor
CLI-11999,Maria Júlia Cavalcanti,2003-04-01,M,AL,Maceió,Silver,2022-05-17,False,iOS,15033.91,6,2295.89,Promissor
CLI-12000,Jade Andrade,1988-08-12,F,MG,Belo Horizonte,Gold,2025-04-14,True,Desktop,15913.42,45,31430.14,Fiel
CLI-12001,Yuri Casa Grande,2006-10-05,F,AL,Palmeira dos Índios,Silver,2020-11-22,True,Desktop,22255.99,17,2411.08,Promissor
CLI-12002,Yan da Cunha,1989-06-21,F,AL,União dos Palmares,Bronze,2024-04-04,True,Android,20946.34,5,886.23,Em Risco
CLI-12003,Levi da Mata,1996-12-08,M,MT,Rondonópolis,Bronze,2022-01-08,True,Desktop,18357.95,9,2217.72,Promissor
CLI-12004,Dra. Maria Luísa Gomes,2002-10-23,F,SP,São Paulo,Bronze,2024-07-28,True,Android,21559.73,1,388.81,Churn
CLI-12005,Caroline Gonçalves,2001-09-13,F,SC,Blumenau,Bronze,2024-07-02,True,iOS,18266.79,10,3965.2,Churn
CLI-12006,Emanuel Santos,1996-03-12,M,SE,Aracaju,Bronze,2025-09-20,False,Desktop,9610.43,1,249.18,Promissor
CLI-12007,Bella da Luz,1991-10-19,F,BA,Camaçari,Gold,2024-09-24,True,Android,10112.93,21,9687.9,Promissor
CLI-12008,Theo Campos,1991-08-25,F,MG,Juiz de Fora,Bronze,2020-03-11,True,Android,19504.0,1,392.26,Hibernando
CLI-12009,Vitor Gabriel Castro,1993-02-14,M,RS,Porto Alegre,Silver,2025-01-16,True,iOS,15663.49,19,10738.41,Promissor
CLI-12010,Renan Novais,1989-11-19,F,PE,Caruaru,Bronze,2022-12-16,True,Android,23243.69,10,2305.43,Promissor
CLI-12011,Aylla Barbosa,2005-03-20,M,AL,União dos Palmares,Bronze,2021-11-03,False,iOS,23582.52,7,3926.68,Hibernando
CLI-12012,Yago Viana,1992-05-23,F,SE,Nossa Senhora do Socorro,Silver,2025-05-20,False,Android,11923.56,11,4857.89,Fiel
CLI-12013,Dra. Maria Cecília Campos,2005-09-20,F,ES,Vila Velha,Bronze,2023-04-13,True,Desktop,9947.35,4,2538.78,Churn
CLI-12014,Pietra Castro,1986-07-25,M,BA,Vitória da Conquista,Silver,2022-12-26,False,Android,9521.49,15,13408.97,Fiel
CLI-12015,João Gabriel da Mata,2005-03-23,NB,MT,Cuiabá,Platinum,2025-06-16,True,Android,23872.98,89,26324.02,Campeão
CLI-12016,Dr. Vicente Santos,1999-12-26,F,RJ,Niterói,Silver,2020-09-06,False,iOS,9738.98,27,12899.13,Em Risco
CLI-12017,Sr. Thales Farias,2005-12-28,M,ES,Vila Velha,Bronze,2022-08-05,False,Desktop,5654.93,1,567.52,Churn
CLI-12018,Dr. Davi Lucca Jesus,1990-05-24,M,PI,Picos,Bronze,2021-10-06,True,iOS,13283.94,9,2351.78,Churn
CLI-12019,Helena Vieira,1999-08-12,F,RJ,Nova Iguaçu,Bronze,2023-06-19,True,Desktop,9773.45,2,959.69,Hibernando
CLI-12020,Srta. Anna Liz Brito,2003-07-11,F,AL,Rio Largo,Silver,2021-05-22,False,iOS,15155.69,18,6636.13,Em Risco
CLI-12021,Luigi Câmara,1991-11-11,M,RS,Santa Maria,Bronze,2024-09-09,True,Desktop,10641.95,7,2447.55,Em Risco
CLI-12022,Srta. Letícia Nogueira,2003-05-22,M,RS,Pelotas,Silver,2020-04-09,True,Desktop,22307.98,19,15661.58,Promissor
CLI-12023,Ravi Lucca Brito,1997-03-06,M,RJ,Rio de Janeiro,Silver,2020-08-08,True,iOS,4169.97,13,6193.46,Em Risco
CLI-12024,Matheus Garcia,1995-08-25,M,BA,Vitória da Conquista,Gold,2025-12-06,False,iOS,16456.97,59,33279.86,Campeão
CLI-12025,Melissa Viana,2000-11-16,F,MA,São Luís,Gold,2022-03-11,True,iOS,14292.61,33,23928.21,Fiel
CLI-12026,Ana Laura Pinto,1985-10-23,M,MG,Uberlândia,Bronze,2024-09-15,True,Android,4706.22,5,1851.54,Hibernando
CLI-12027,Srta. Pietra Camargo,2006-10-20,F,MT,Sinop,Silver,2023-12-08,False,Desktop,8567.18,18,6892.3,Promissor
CLI-12028,Sr. Felipe Casa Grande,2003-11-18,F,RJ,Duque de Caxias,Platinum,2025-08-22,True,iOS,22156.68,63,58575.3,Fiel
CLI-12029,Sr. Arthur Ferreira,1985-11-01,F,PB,Bayeux,Bronze,2020-08-07,False,iOS,11584.29,2,574.7,Promissor
CLI-12030,Joaquim Rocha,2003-11-09,F,PR,Curitiba,Bronze,2021-02-03,True,Android,20321.28,2,1209.06,Em Risco
CLI-12031,Théo Azevedo,1996-12-24,F,CE,Maracanaú,Silver,2024-05-27,True,Desktop,5048.5,5,3092.26,Promissor
CLI-12032,Sr. Calebe Barros,2000-09-12,F,SE,São Cristóvão,Silver,2021-12-04,True,Desktop,6084.49,11,2329.66,Em Risco
CLI-12033,Mathias Farias,1999-08-03,F,RJ,Niterói,Bronze,2022-03-24,False,Desktop,23446.79,1,556.9,Churn
CLI-12034,Dr. Benjamim Albuquerque,1999-10-13,M,SP,Campinas,Platinum,2025-07-01,False,Desktop,19534.84,68,39424.67,Fiel
CLI-12035,Renan Rezende,1985-08-21,F,GO,Aparecida de Goiânia,Platinum,2022-05-13,False,Android,19360.34,85,53176.72,Fiel
CLI-12036,Manuella Leão,1998-01-12,F,AL,Palmeira dos Índios,Silver,2025-03-22,True,iOS,23842.86,27,22649.82,Fiel
CLI-12037,Julia Mendes,1995-10-18,M,ES,Cariacica,Gold,2020-09-22,False,Android,14286.61,52,17262.03,Campeão
CLI-12038,André Rodrigues,1990-01-12,M,RR,Boa Vista,Bronze,2024-04-09,True,Android,23103.37,10,2051.21,Churn
CLI-12039,Arthur Miguel da Costa,2001-11-23,M,SP,São Paulo,Bronze,2022-01-07,False,Desktop,7656.93,4,2151.9,Em Risco
CLI-12040,Sabrina Moura,1985-07-02,F,PE,Paulista,Gold,2023-01-15,False,Android,18335.36,52,32512.25,Fiel
CLI-12041,Luiza Fogaça,2002-05-24,M,ES,Vitória,Gold,2022-04-16,False,Android,8125.28,52,9642.39,Fiel
CLI-12042,Brenda Machado,1986-06-23,M,SP,Osasco,Bronze,2020-01-12,False,iOS,3258.59,3,1287.51,Churn
CLI-12043,Sofia Martins,2003-05-12,F,RS,Pelotas,Bronze,2021-08-12,False,Android,11588.63,10,2591.98,Hibernando
CLI-12044,Rafael da Rosa,1997-08-23,M,MG,Belo Horizonte,Platinum,2020-02-04,True,Android,3569.68,96,43392.13,Fiel
CLI-12045,Theo Pinto,1985-07-08,F,MG,Juiz de Fora,Bronze,2021-08-12,False,Desktop,14541.77,10,2605.03,Promissor
CLI-12046,Felipe Araújo,1987-03-22,F,DF,Taguatinga,Bronze,2025-06-09,False,Desktop,18552.62,3,1540.75,Churn
CLI-12047,João Garcia,2003-10-18,F,SC,Florianópolis,Bronze,2024-12-23,False,iOS,18764.28,7,4911.12,Hibernando
CLI-12048,Apollo Farias,1989-08-17,M,ES,Vila Velha,Bronze,2024-11-26,True,iOS,16424.2,9,2187.6,Hibernando
CLI-12049,Ana Vitória Lima,1996-05-05,M,SP,Ribeirão Preto,Platinum,2020-12-08,False,Android,21587.0,108,41625.88,Fiel
CLI-12050,Sra. Maria Laura Almeida,1990-06-03,M,PR,Londrina,Silver,2023-06-24,False,Desktop,16318.24,9,1781.27,Promissor
CLI-12051,Theodoro Lima,1994-09-20,F,PB,Bayeux,Bronze,2025-11-07,False,Android,2536.44,8,2479.99,Em Risco
CLI-12052,Melissa Barros,1998-04-16,M,SP,Campinas,Bronze,2024-10-13,True,Android,18070.44,9,7307.34,Churn
CLI-12053,Dra. Alice Nascimento,1994-06-01,M,GO,Aparecida de Goiânia,Gold,2020-03-01,False,iOS,3685.52,51,35559.55,Promissor
CLI-12054,Luan Rodrigues,2006-05-07,M,CE,Maracanaú,Bronze,2024-07-28,False,iOS,3358.66,8,5114.2,Hibernando
CLI-12055,Maria Vitória Nunes,1996-03-15,F,MG,Uberlândia,Silver,2023-10-22,False,Desktop,12265.14,17,3559.08,Em Risco
CLI-12056,Felipe Albuquerque,2002-07-14,F,MG,Belo Horizonte,Bronze,2025-02-16,True,Desktop,19894.66,1,691.99,Em Risco
CLI-12057,Oliver Vieira,2000-11-18,F,SE,São Cristóvão,Silver,2025-08-12,False,Android,15554.83,22,10499.85,Fiel
CLI-12058,Ester Rocha,2000-04-16,F,SC,Florianópolis,Gold,2021-11-19,False,Android,21679.8,19,5398.89,Fiel
CLI-12059,Maysa Nogueira,2002-10-15,F,PB,Patos,Bronze,2024-11-21,False,Android,9580.97,5,4353.88,Hibernando
CLI-12060,João Miguel Câmara,2006-07-04,F,PB,Santa Rita,Bronze,2020-08-17,True,iOS,23747.56,8,5439.75,Churn
CLI-12061,Valentim Rocha,1987-11-24,F,SP,Sorocaba,Platinum,2025-09-25,True,iOS,2703.35,95,46541.78,Fiel
CLI-12062,Dra. Maria Melo,2002-01-19,M,RN,São Gonçalo do Amarante,Bronze,2021-07-27,True,Desktop,6055.82,8,1820.09,Hibernando
CLI-12063,Dom Rezende,2005-03-06,F,GO,Anápolis,Gold,2025-02-03,True,iOS,13781.37,27,15955.88,Fiel
CLI-12064,Liam Borges,2000-05-09,F,MS,Campo Grande,Silver,2021-06-10,True,Desktop,14889.52,13,8079.07,Em Risco
CLI-12065,Enzo Gabriel da Mata,2001-01-14,M,SC,Criciúma,Bronze,2025-01-28,True,Android,14868.58,5,3473.7,Em Risco
CLI-12066,Natália da Conceição,2001-12-23,M,GO,Luziânia,Gold,2025-08-03,True,Android,15016.87,22,3621.32,Promissor
CLI-12067,Valentina Cavalcante,2004-12-15,F,PE,Caruaru,Bronze,2024-08-16,True,Android,16536.15,1,237.32,Churn
CLI-12068,Arthur Castro,1995-10-28,F,SP,Osasco,Bronze,2024-06-22,True,iOS,21309.5,9,7325.54,Em Risco
CLI-12069,Renan Cassiano,2003-12-01,Não informado,MG,Belo Horizonte,Bronze,2022-06-10,True,Android,17995.97,4,1939.13,Promissor
CLI-12070,Isaque Teixeira,1989-11-26,F,RJ,Rio de Janeiro,Silver,2021-11-11,False,Desktop,14642.28,8,5681.82,Promissor
CLI-12071,Leandro Novaes,1990-01-01,M,ES,Serra,Silver,2025-08-12,True,Android,17495.79,27,10065.09,Promissor
CLI-12072,Stephany Jesus,1989-11-13,F,PE,Petrolina,Silver,2021-10-12,True,iOS,5064.78,20,7992.4,Promissor
CLI-12073,Alice Freitas,1996-08-08,M,SE,Lagarto,Bronze,2022-10-28,True,iOS,15635.53,5,3472.23,Hibernando
CLI-12074,Dr. Nathan da Paz,1991-10-24,M,ES,Cariacica,Gold,2020-09-12,True,iOS,9808.83,54,10498.82,Promissor
CLI-12075,Erick Barbosa,1990-08-15,M,TO,Gurupi,Gold,2024-12-03,True,iOS,17625.25,42,27653.35,Promissor
CLI-12076,Lucca Teixeira,1992-12-10,F,ES,Serra,Bronze,2020-02-06,True,iOS,23757.93,1,366.99,Hibernando
CLI-12077,Dr. Luan Campos,2003-08-06,M,ES,Serra,Gold,2025-01-28,False,iOS,12835.06,39,10390.8,Fiel
CLI-12078,Ana Julia da Cunha,2005-10-16,M,PI,Teresina,Bronze,2024-05-18,True,Android,18305.03,3,2412.02,Promissor
CLI-12079,Dra. Isabela Cirino,1996-11-21,F,RJ,Rio de Janeiro,Bronze,2024-04-07,False,Desktop,3210.8,10,5368.08,Hibernando
CLI-12080,Kevin Rios,1995-08-28,M,ES,Serra,Bronze,2024-02-20,True,Android,24855.89,10,4747.74,Em Risco
CLI-12081,Lunna Siqueira,1993-07-08,F,PR,Ponta Grossa,Silver,2021-01-17,True,iOS,14348.62,8,4113.67,Promissor
CLI-12082,Ana Cecília Porto,1995-06-27,M,MG,Juiz de Fora,Bronze,2023-10-18,False,iOS,5523.74,2,910.66,Em Risco
CLI-12083,Hellena da Mata,1989-06-15,M,SC,Chapecó,Bronze,2024-12-15,False,Desktop,11935.38,6,2726.44,Churn
CLI-12084,Luiz Miguel Gomes,1987-06-25,F,TO,Gurupi,Silver,2025-08-27,True,Android,23897.1,26,13534.5,Em Risco
CLI-12085,Dom da Luz,2004-07-15,F,AC,Sena Madureira,Silver,2022-02-14,True,iOS,23480.76,5,789.79,Fiel
CLI-12086,Cauã Sales,1987-06-07,F,MA,Timon,Bronze,2025-08-21,False,Android,15387.84,2,1241.7,Em Risco
CLI-12087,Apollo Mendes,2006-06-14,F,SC,Blumenau,Bronze,2025-07-10,True,iOS,24380.2,4,2180.99,Churn
CLI-12088,Breno Alves,2005-08-02,M,MG,Belo Horizonte,Silver,2022-04-14,True,iOS,20665.02,18,5872.19,Promissor
CLI-12089,Olívia Dias,2003-08-03,M,RS,Santa Maria,Bronze,2024-09-07,True,iOS,16317.52,5,2348.76,Em Risco
CLI-12090,Luiz Gustavo Caldeira,1993-02-17,M,MG,Belo Horizonte,Gold,2025-06-20,True,iOS,18889.94,28,26479.52,Fiel
CLI-12091,Danilo Camargo,2004-08-05,M,MA,Açailândia,Silver,2024-01-23,True,iOS,7910.41,17,6993.57,Fiel
CLI-12092,Dra. Larissa Pacheco,1995-02-08,F,PI,Picos,Bronze,2023-02-15,False,Desktop,12545.51,9,1550.11,Hibernando
CLI-12093,Lavínia da Conceição,1997-02-22,F,ES,Cariacica,Silver,2022-04-19,True,iOS,18541.12,19,8875.82,Fiel
CLI-12094,Manuella Leão,1999-04-04,F,RN,Mossoró,Silver,2023-10-25,False,Android,18868.22,13,5563.49,Fiel
CLI-12095,Dra. Liz Peixoto,1999-05-17,M,SE,São Cristóvão,Bronze,2021-09-20,True,Android,19041.68,1,646.35,Churn
CLI-12096,Enrico Correia,2003-08-28,M,RN,São Gonçalo do Amarante,Gold,2025-06-01,True,Android,21094.82,30,22422.73,Campeão
CLI-12097,Luiza Sousa,1988-06-17,F,SC,Criciúma,Silver,2025-06-02,False,Android,3437.03,22,7231.05,Promissor
CLI-12098,Isabela Oliveira,2000-05-09,M,MA,Açailândia,Bronze,2024-03-20,False,Android,19051.6,6,1232.8,Hibernando
CLI-12099,José Pedro Camargo,1998-11-18,M,SP,Osasco,Platinum,2020-02-24,True,Android,14454.77,34,27817.5,Campeão
CLI-12100,Vinicius Câmara,2000-01-05,M,PR,Curitiba,Gold,2023-11-21,True,iOS,2689.7,38,9387.2,Fiel
CLI-12101,Maria Cecília Correia,1997-06-24,F,ES,Cachoeiro de Itapemirim,Bronze,2021-03-27,False,iOS,11032.96,4,1954.85,Em Risco
CLI-12102,Asafe Fonseca,2001-12-27,F,PB,Bayeux,Silver,2021-10-27,True,iOS,5237.87,9,6309.77,Promissor
CLI-12103,Stephany da Conceição,1995-07-04,F,PR,Maringá,Bronze,2022-11-28,False,Android,14063.28,4,2734.6,Churn
CLI-12104,Davi Lucas Pires,1991-01-13,M,PE,Paulista,Gold,2025-04-10,True,iOS,21854.47,28,16027.63,Fiel
CLI-12105,Thales da Rosa,1989-09-02,NB,SC,Chapecó,Bronze,2025-05-03,False,iOS,10815.18,7,4306.17,Churn
CLI-12106,Maria Isis Martins,2003-09-14,M,MA,Caxias,Bronze,2021-11-22,False,iOS,21914.65,2,1583.39,Churn
CLI-12107,José Nunes,2005-02-28,F,RJ,Niterói,Bronze,2020-11-07,True,iOS,7754.95,6,4092.2,Promissor
CLI-12108,Emilly Pacheco,1988-07-25,M,RR,Rorainópolis,Silver,2024-04-26,True,iOS,9996.4,24,15543.58,Promissor
CLI-12109,Stephany Ferreira,2004-12-12,F,CE,Caucaia,Silver,2021-02-14,False,Android,10882.61,17,5129.54,Em Risco
CLI-12110,Otávio Pacheco,2001-07-27,M,MS,Campo Grande,Bronze,2021-01-09,False,iOS,20111.4,5,1348.72,Em Risco
CLI-12111,Matteo Peixoto,1987-08-19,M,SP,Ribeirão Preto,Bronze,2024-01-25,False,Android,13813.08,8,5586.81,Hibernando
CLI-12112,Lunna Câmara,1986-09-20,M,ES,Vila Velha,Silver,2023-02-08,False,Desktop,19644.82,24,7343.72,Fiel
CLI-12113,Thiago Machado,1985-04-05,M,RJ,Petrópolis,Bronze,2023-02-17,False,Desktop,8731.35,3,1923.11,Hibernando
CLI-12114,Maria Vitória Pastor,1995-10-19,F,PI,Picos,Bronze,2025-02-05,True,Android,7216.91,2,830.89,Churn
CLI-12115,Eloah Andrade,2002-08-14,M,DF,Taguatinga,Bronze,2024-01-04,True,iOS,4205.4,7,4939.67,Hibernando
CLI-12116,Hellena Rios,2000-03-08,M,SC,Joinville,Gold,2023-09-02,False,iOS,17293.1,24,9435.43,Promissor
CLI-12117,José Miguel Garcia,1993-12-18,M,GO,Goiânia,Silver,2023-11-10,False,Android,8742.12,11,5862.49,Fiel
CLI-12118,Dr. Nathan da Paz,2005-02-11,M,SP,São Bernardo do Campo,Gold,2021-12-25,True,Android,5740.38,53,30480.36,Promissor
CLI-12119,Rhavi Rocha,1996-05-23,F,RS,Pelotas,Silver,2024-08-01,False,iOS,11059.41,13,9535.8,Promissor
CLI-12120,Sra. Isadora Macedo,1997-07-28,F,RN,São Gonçalo do Amarante,Bronze,2023-05-11,True,iOS,24985.81,8,3356.87,Churn
CLI-12121,Allana Casa Grande,2003-05-01,F,SC,Chapecó,Silver,2021-07-09,True,Desktop,9208.01,8,1191.73,Fiel
CLI-12122,Kaique da Conceição,1998-11-03,F,SC,Joinville,Platinum,2025-12-16,True,iOS,14030.9,85,18472.96,Fiel
CLI-12123,Gabrielly Marques,1993-05-28,M,AL,Maceió,Bronze,2022-07-14,True,Android,24428.19,6,2273.58,Promissor
CLI-12124,Mateus Machado,2005-11-18,M,MG,Belo Horizonte,Bronze,2022-06-27,True,iOS,17756.26,5,4043.54,Em Risco
CLI-12125,Dra. Ana Julia Pastor,2003-12-01,F,CE,Caucaia,Gold,2021-03-02,True,Desktop,2832.79,32,15462.73,Promissor
CLI-12126,Laís Monteiro,2001-12-07,F,ES,Vila Velha,Bronze,2023-10-23,True,Android,9126.88,1,694.74,Churn
CLI-12127,Amanda Moreira,1989-12-16,M,MG,Contagem,Bronze,2021-12-06,True,Desktop,19342.32,5,860.47,Em Risco
CLI-12128,Cecília Moraes,1993-07-17,M,SP,Campinas,Platinum,2024-02-12,True,Android,5288.58,96,54905.56,Fiel
CLI-12129,Rebeca Silveira,1985-12-24,F,SC,Blumenau,Gold,2023-03-16,False,iOS,16087.31,40,37868.8,Campeão
CLI-12130,Marcelo Freitas,1987-05-26,F,ES,Vila Velha,Bronze,2020-02-16,True,iOS,3360.82,9,6250.11,Promissor
CLI-12131,Lorena Fonseca,1989-08-05,M,RN,Parnamirim,Bronze,2022-06-06,True,iOS,11752.22,10,6723.34,Hibernando
CLI-12132,Luigi Mendonça,1990-04-21,NB,SP,Campinas,Gold,2025-02-09,False,Android,17347.93,37,10078.66,Promissor
CLI-12133,João Miguel Costela,1987-07-09,F,SP,São Bernardo do Campo,Platinum,2024-08-27,True,iOS,12638.49,63,44762.68,Campeão
CLI-12134,Léo da Luz,1993-05-15,F,SE,São Cristóvão,Bronze,2024-07-27,True,Desktop,6613.14,9,1425.47,Hibernando
CLI-12135,José Miguel Rocha,2004-02-24,F,SP,São Bernardo do Campo,Silver,2023-03-28,True,iOS,11342.38,29,19941.54,Promissor
CLI-12136,Arthur da Mota,1998-05-20,M,AP,Mazagão,Silver,2024-03-03,True,iOS,15818.61,25,16786.52,Fiel
CLI-12137,Liam da Paz,1997-06-16,F,PI,Piripiri,Bronze,2022-08-01,True,iOS,2604.22,10,8211.75,Em Risco
CLI-12138,Luiz Fernando Cunha,1985-09-19,M,RS,Santa Maria,Bronze,2024-12-20,True,iOS,20312.3,1,674.75,Hibernando
CLI-12139,Asafe Carvalho,1995-05-01,F,MG,Uberlândia,Silver,2022-12-16,False,iOS,19758.08,19,16015.75,Promissor
CLI-12140,Bianca Mendonça,1988-09-01,F,RJ,Rio de Janeiro,Gold,2022-09-09,True,iOS,16493.32,48,37097.8,Fiel
CLI-12141,Alana Lima,2000-07-08,F,RJ,Rio de Janeiro,Platinum,2022-11-27,True,Desktop,17161.47,108,46392.83,Fiel
CLI-12142,Olivia Martins,1994-03-03,M,SP,Campinas,Bronze,2024-07-01,False,iOS,4323.64,3,855.69,Em Risco
CLI-12143,Emanuel Marques,1997-12-02,F,SC,Chapecó,Bronze,2025-06-26,True,Android,14471.2,3,2243.22,Promissor
CLI-12144,Juan Cunha,2001-05-08,F,MA,Açailândia,Bronze,2020-01-26,True,Desktop,11604.55,2,412.23,Promissor
CLI-12145,Henry Gabriel Vasconcelos,1995-01-16,F,DF,Brasília,Bronze,2021-01-18,True,Desktop,2836.4,1,482.48,Churn
CLI-12146,Dra. Ana Liz Rocha,1995-07-20,M,PI,Teresina,Bronze,2025-07-25,False,Android,2666.36,8,2165.35,Promissor
CLI-12147,Maya Moreira,1991-09-13,NB,SP,Campinas,Platinum,2025-04-25,True,Android,12406.31,32,11444.93,Fiel
CLI-12148,Cauê Vieira,1993-05-01,M,RS,Canoas,Silver,2025-10-03,False,Android,5363.29,16,5116.56,Fiel
CLI-12149,Manuela Vargas,2006-11-09,F,CE,Maracanaú,Silver,2023-09-02,True,iOS,7549.44,13,8828.37,Em Risco
CLI-12150,Daniel Gomes,1996-05-14,M,SP,Santos,Bronze,2021-07-13,True,Android,22637.03,4,1352.91,Hibernando
CLI-12151,Nicole da Mata,2003-09-02,F,TO,Paraíso do Tocantins,Silver,2021-06-01,False,iOS,6260.17,10,9251.83,Fiel
CLI-12152,Antonella Fonseca,1986-03-02,F,PE,Olinda,Bronze,2021-11-06,True,iOS,9929.64,8,5425.47,Promissor
CLI-12153,Julia Correia,1986-10-05,M,MA,Imperatriz,Bronze,2020-08-12,True,iOS,23300.44,9,3690.11,Hibernando
CLI-12154,Léo Barbosa,2005-08-06,F,RJ,Duque de Caxias,Silver,2021-10-13,True,iOS,11989.76,28,6355.27,Em Risco
CLI-12155,Joana Rios,1996-11-20,M,MG,Contagem,Bronze,2024-05-03,False,Desktop,4565.42,3,2440.46,Hibernando
CLI-12156,Melissa Almeida,1994-03-10,F,AL,Palmeira dos Índios,Bronze,2024-02-08,False,Android,9960.9,4,2461.77,Promissor
CLI-12157,Davi Lucas Fogaça,1996-09-04,F,MS,Três Lagoas,Gold,2021-11-17,False,Android,10973.48,23,13413.23,Campeão
CLI-12158,Kevin Ferreira,1992-06-02,F,BA,Camaçari,Bronze,2023-11-09,False,Desktop,7541.1,8,5131.53,Promissor
CLI-12159,Breno Pacheco,1987-07-02,F,SP,Campinas,Bronze,2020-04-13,True,Android,17718.78,3,1119.16,Promissor
CLI-12160,Amanda Gomes,1997-02-25,M,PE,Recife,Silver,2023-04-17,True,iOS,2669.31,10,5629.57,Em Risco
